date,bike_model,price,quantity_sold,extended_sales
2023-07-28,Speedster Elite,9900,8,79200
2023-07-29,Commuter Swift,495,31,15345
2023-07-29,Urban Rider,350,24,8400
2023-07-29,City Cruiser,400,59,23600
2023-07-29,Mountain Trail Pro,1250,11,13750
2023-07-29,Gravel Explorer,2200,17,37400
2023-07-29,Roadster GT,2900,15,43500
2023-07-29,Carbon Storm,5000,4,20000
2023-07-29,Titanium Falcon,7500,4,30000
2023-07-29,Speedster Elite,9900,6,59400
2023-07-30,Commuter Swift,495,23,11385
2023-07-30,Urban Rider,350,23,8050
2023-07-30,City Cruiser,400,65,26000
2023-07-30,Mountain Trail Pro,1250,14,17500
2023-07-30,Gravel Explorer,2200,21,46200
2023-07-30,Roadster GT,2900,14,40600
2023-07-30,Carbon Storm,5000,4,20000
2023-07-30,Titanium Falcon,7500,4,30000
2023-07-30,Speedster Elite,9900,7,69300
2023-07-31,Commuter Swift,495,30,14850
2023-07-31,Urban Rider,350,23,8050
2023-07-31,City Cruiser,400,66,26400
2023-07-31,Mountain Trail Pro,1250,14,17500
2023-07-31,Gravel Explorer,2200,19,41800
2023-07-31,Roadster GT,2900,12,34800
2023-07-31,Carbon Storm,5000,6,30000
2023-07-31,Titanium Falcon,7500,5,37500
2023-07-31,Speedster Elite,9900,7,69300
2023-08-01,Commuter Swift,495,32,15840
2023-08-01,Urban Rider,350,19,6650
2023-08-01,City Cruiser,400,66,26400
2023-08-01,Mountain Trail Pro,1250,13,16250
2023-08-01,Gravel Explorer,2200,20,44000
2023-08-01,Roadster GT,2900,13,37700
2023-08-01,Carbon Storm,5000,4,20000
2023-08-01,Titanium Falcon,7500,5,37500
2023-08-01,Speedster Elite,9900,6,59400
2023-08-02,Commuter Swift,495,25,12375
2023-08-02,Urban Rider,350,20,7000
2023-08-02,City Cruiser,400,65,26000
2023-08-02,Mountain Trail Pro,1250,14,17500
2023-08-02,Gravel Explorer,2200,22,48400
2023-08-02,Roadster GT,2900,11,31900
2023-08-02,Carbon Storm,5000,5,25000
2023-08-02,Titanium Falcon,7500,4,30000
2023-08-02,Speedster Elite,9900,7,69300
2023-08-03,Commuter Swift,495,28,13860
2023-08-03,Urban Rider,350,24,8400
2023-08-03,City Cruiser,400,67,26800
2023-08-03,Mountain Trail Pro,1250,15,18750
2023-08-03,Gravel Explorer,2200,17,37400
2023-08-03,Roadster GT,2900,12,34800
2023-08-03,Carbon Storm,5000,4,20000
2023-08-03,Titanium Falcon,7500,6,45000
2023-08-03,Speedster Elite,9900,6,59400
2023-08-04,Commuter Swift,495,27,13365
2023-08-04,Urban Rider,350,27,9450
2023-08-04,City Cruiser,400,69,27600
2023-08-04,Mountain Trail Pro,1250,14,17500
2023-08-04,Gravel Explorer,2200,17,37400
2023-08-04,Roadster GT,2900,13,37700
2023-08-04,Carbon Storm,5000,4,20000
2023-08-04,Titanium Falcon,7500,4,30000
2023-08-04,Speedster Elite,9900,6,59400
2023-08-05,Commuter Swift,495,25,12375
2023-08-05,Urban Rider,350,20,7000
2023-08-05,City Cruiser,400,68,27200
2023-08-05,Mountain Trail Pro,1250,12,15000
2023-08-05,Gravel Explorer,2200,19,41800
2023-08-05,Roadster GT,2900,15,43500
2023-08-05,Carbon Storm,5000,6,30000
2023-08-05,Titanium Falcon,7500,6,45000
2023-08-05,Speedster Elite,9900,9,89100
2023-08-06,Commuter Swift,495,33,16335
2023-08-06,Urban Rider,350,23,8050
2023-08-06,City Cruiser,400,68,27200
2023-08-06,Mountain Trail Pro,1250,13,16250
2023-08-06,Gravel Explorer,2200,23,50600
2023-08-06,Roadster GT,2900,14,40600
2023-08-06,Carbon Storm,5000,5,25000
2023-08-06,Titanium Falcon,7500,5,37500
2023-08-06,Speedster Elite,9900,7,69300
2023-08-07,Commuter Swift,495,32,15840
2023-08-07,Urban Rider,350,20,7000
2023-08-07,City Cruiser,400,67,26800
2023-08-07,Mountain Trail Pro,1250,16,20000
2023-08-07,Gravel Explorer,2200,22,48400
2023-08-07,Roadster GT,2900,15,43500
2023-08-07,Carbon Storm,5000,4,20000
2023-08-07,Titanium Falcon,7500,6,45000
2023-08-07,Speedster Elite,9900,7,69300
2023-08-08,Commuter Swift,495,34,16830
2023-08-08,Urban Rider,350,22,7700
2023-08-08,City Cruiser,400,63,25200
2023-08-08,Mountain Trail Pro,1250,15,18750
2023-08-08,Gravel Explorer,2200,20,44000
2023-08-08,Roadster GT,2900,13,37700
2023-08-08,Carbon Storm,5000,6,30000
2023-08-08,Titanium Falcon,7500,4,30000
2023-08-08,Speedster Elite,9900,9,89100
2023-08-09,Commuter Swift,495,31,15345
2023-08-09,Urban Rider,350,26,9100
2023-08-09,City Cruiser,400,68,27200
2023-08-09,Mountain Trail Pro,1250,16,20000
2023-08-09,Gravel Explorer,2200,23,50600
2023-08-09,Roadster GT,2900,12,34800
2023-08-09,Carbon Storm,5000,6,30000
2023-08-09,Titanium Falcon,7500,4,30000
2023-08-09,Speedster Elite,9900,7,69300
2023-08-10,Commuter Swift,495,34,16830
2023-08-10,Urban Rider,350,25,8750
2023-08-10,City Cruiser,400,68,27200
2023-08-10,Mountain Trail Pro,1250,12,15000
2023-08-10,Gravel Explorer,2200,18,39600
2023-08-10,Roadster GT,2900,11,31900
2023-08-10,Carbon Storm,5000,4,20000
2023-08-10,Titanium Falcon,7500,4,30000
2023-08-10,Speedster Elite,9900,9,89100
2023-08-11,Commuter Swift,495,31,15345
2023-08-11,Urban Rider,350,25,8750
2023-08-11,City Cruiser,400,70,28000
2023-08-11,Mountain Trail Pro,1250,15,18750
2023-08-11,Gravel Explorer,2200,20,44000
2023-08-11,Roadster GT,2900,16,46400
2023-08-11,Carbon Storm,5000,6,30000
2023-08-11,Titanium Falcon,7500,7,52500
2023-08-11,Speedster Elite,9900,7,69300
2023-08-12,Commuter Swift,495,29,14355
2023-08-12,Urban Rider,350,22,7700
2023-08-12,City Cruiser,400,65,26000
2023-08-12,Mountain Trail Pro,1250,14,17500
2023-08-12,Gravel Explorer,2200,21,46200
2023-08-12,Roadster GT,2900,13,37700
2023-08-12,Carbon Storm,5000,5,25000
2023-08-12,Titanium Falcon,7500,5,37500
2023-08-12,Speedster Elite,9900,9,89100
2023-08-13,Commuter Swift,495,28,13860
2023-08-13,Urban Rider,350,24,8400
2023-08-13,City Cruiser,400,68,27200
2023-08-13,Mountain Trail Pro,1250,13,16250
2023-08-13,Gravel Explorer,2200,22,48400
2023-08-13,Roadster GT,2900,13,37700
2023-08-13,Carbon Storm,5000,4,20000
2023-08-13,Titanium Falcon,7500,7,52500
2023-08-13,Speedster Elite,9900,7,69300
2023-08-14,Commuter Swift,495,32,15840
2023-08-14,Urban Rider,350,22,7700
2023-08-14,City Cruiser,400,67,26800
2023-08-14,Mountain Trail Pro,1250,14,17500
2023-08-14,Gravel Explorer,2200,19,41800
2023-08-14,Roadster GT,2900,15,43500
2023-08-14,Carbon Storm,5000,6,30000
2023-08-14,Titanium Falcon,7500,6,45000
2023-08-14,Speedster Elite,9900,8,79200
2023-08-15,Commuter Swift,495,30,14850
2023-08-15,Urban Rider,350,29,10150
2023-08-15,City Cruiser,400,72,28800
2023-08-15,Mountain Trail Pro,1250,13,16250
2023-08-15,Gravel Explorer,2200,21,46200
2023-08-15,Roadster GT,2900,13,37700
2023-08-15,Carbon Storm,5000,4,20000
2023-08-15,Titanium Falcon,7500,7,52500
2023-08-15,Speedster Elite,9900,7,69300
2023-08-16,Commuter Swift,495,27,13365
2023-08-16,Urban Rider,350,30,10500
2023-08-16,City Cruiser,400,72,28800
2023-08-16,Mountain Trail Pro,1250,15,18750
2023-08-16,Gravel Explorer,2200,20,44000
2023-08-16,Roadster GT,2900,15,43500
2023-08-16,Carbon Storm,5000,6,30000
2023-08-16,Titanium Falcon,7500,6,45000
2023-08-16,Speedster Elite,9900,7,69300
2023-08-17,Commuter Swift,495,34,16830
2023-08-17,Urban Rider,350,22,7700
2023-08-17,City Cruiser,400,68,27200
2023-08-17,Mountain Trail Pro,1250,16,20000
2023-08-17,Gravel Explorer,2200,20,44000
2023-08-17,Roadster GT,2900,16,46400
2023-08-17,Carbon Storm,5000,6,30000
2023-08-17,Titanium Falcon,7500,7,52500
2023-08-17,Speedster Elite,9900,8,79200
2023-08-18,Commuter Swift,495,28,13860
2023-08-18,Urban Rider,350,28,9800
2023-08-18,City Cruiser,400,75,30000
2023-08-18,Mountain Trail Pro,1250,17,21250
2023-08-18,Gravel Explorer,2200,21,46200
2023-08-18,Roadster GT,2900,11,31900
2023-08-18,Carbon Storm,5000,5,25000
2023-08-18,Titanium Falcon,7500,7,52500
2023-08-18,Speedster Elite,9900,7,69300
2023-08-19,Commuter Swift,495,27,13365
2023-08-19,Urban Rider,350,25,8750
2023-08-19,City Cruiser,400,72,28800
2023-08-19,Mountain Trail Pro,1250,13,16250
2023-08-19,Gravel Explorer,2200,20,44000
2023-08-19,Roadster GT,2900,13,37700
2023-08-19,Carbon Storm,5000,6,30000
2023-08-19,Titanium Falcon,7500,7,52500
2023-08-19,Speedster Elite,9900,8,79200
2023-08-20,Commuter Swift,495,29,14355
2023-08-20,Urban Rider,350,23,8050
2023-08-20,City Cruiser,400,69,27600
2023-08-20,Mountain Trail Pro,1250,17,21250
2023-08-20,Gravel Explorer,2200,22,48400
2023-08-20,Roadster GT,2900,15,43500
2023-08-20,Carbon Storm,5000,5,25000
2023-08-20,Titanium Falcon,7500,5,37500
2023-08-20,Speedster Elite,9900,7,69300
2023-08-21,Commuter Swift,495,32,15840
2023-08-21,Urban Rider,350,24,8400
2023-08-21,City Cruiser,400,71,28400
2023-08-21,Mountain Trail Pro,1250,14,17500
2023-08-21,Gravel Explorer,2200,23,50600
2023-08-21,Roadster GT,2900,14,40600
2023-08-21,Carbon Storm,5000,6,30000
2023-08-21,Titanium Falcon,7500,6,45000
2023-08-21,Speedster Elite,9900,8,79200
2023-08-22,Commuter Swift,495,27,13365
2023-08-22,Urban Rider,350,31,10850
2023-08-22,City Cruiser,400,75,30000
2023-08-22,Mountain Trail Pro,1250,15,18750
2023-08-22,Gravel Explorer,2200,22,48400
2023-08-22,Roadster GT,2900,12,34800
2023-08-22,Carbon Storm,5000,5,25000
2023-08-22,Titanium Falcon,7500,5,37500
2023-08-22,Speedster Elite,9900,9,89100
2023-08-23,Commuter Swift,495,31,15345
2023-08-23,Urban Rider,350,31,10850
2023-08-23,City Cruiser,400,76,30400
2023-08-23,Mountain Trail Pro,1250,13,16250
2023-08-23,Gravel Explorer,2200,20,44000
2023-08-23,Roadster GT,2900,16,46400
2023-08-23,Carbon Storm,5000,7,35000
2023-08-23,Titanium Falcon,7500,6,45000
2023-08-23,Speedster Elite,9900,7,69300
2023-08-24,Commuter Swift,495,30,14850
2023-08-24,Urban Rider,350,24,8400
2023-08-24,City Cruiser,400,74,29600
2023-08-24,Mountain Trail Pro,1250,17,21250
2023-08-24,Gravel Explorer,2200,22,48400
2023-08-24,Roadster GT,2900,13,37700
2023-08-24,Carbon Storm,5000,5,25000
2023-08-24,Titanium Falcon,7500,6,45000
2023-08-24,Speedster Elite,9900,9,89100
2023-08-25,Commuter Swift,495,32,15840
2023-08-25,Urban Rider,350,23,8050
2023-08-25,City Cruiser,400,72,28800
2023-08-25,Mountain Trail Pro,1250,15,18750
2023-08-25,Gravel Explorer,2200,24,52800
2023-08-25,Roadster GT,2900,13,37700
2023-08-25,Carbon Storm,5000,7,35000
2023-08-25,Titanium Falcon,7500,7,52500
2023-08-25,Speedster Elite,9900,7,69300
2023-08-26,Commuter Swift,495,28,13860
2023-08-26,Urban Rider,350,23,8050
2023-08-26,City Cruiser,400,73,29200
2023-08-26,Mountain Trail Pro,1250,14,17500
2023-08-26,Gravel Explorer,2200,21,46200
2023-08-26,Roadster GT,2900,13,37700
2023-08-26,Carbon Storm,5000,5,25000
2023-08-26,Titanium Falcon,7500,7,52500
2023-08-26,Speedster Elite,9900,9,89100
2023-08-27,Commuter Swift,495,36,17820
2023-08-27,Urban Rider,350,29,10150
2023-08-27,City Cruiser,400,71,28400
2023-08-27,Mountain Trail Pro,1250,17,21250
2023-08-27,Gravel Explorer,2200,22,48400
2023-08-27,Roadster GT,2900,12,34800
2023-08-27,Carbon Storm,5000,5,25000
2023-08-27,Titanium Falcon,7500,7,52500
2023-08-27,Speedster Elite,9900,8,79200
2023-08-28,Commuter Swift,495,30,14850
2023-08-28,Urban Rider,350,28,9800
2023-08-28,City Cruiser,400,77,30800
2023-08-28,Mountain Trail Pro,1250,16,20000
2023-08-28,Gravel Explorer,2200,21,46200
2023-08-28,Roadster GT,2900,13,37700
2023-08-28,Carbon Storm,5000,7,35000
2023-08-28,Titanium Falcon,7500,5,37500
2023-08-28,Speedster Elite,9900,8,79200
2023-08-29,Commuter Swift,495,36,17820
2023-08-29,Urban Rider,350,24,8400
2023-08-29,City Cruiser,400,79,31600
2023-08-29,Mountain Trail Pro,1250,13,16250
2023-08-29,Gravel Explorer,2200,25,55000
2023-08-29,Roadster GT,2900,17,49300
2023-08-29,Carbon Storm,5000,5,25000
2023-08-29,Titanium Falcon,7500,5,37500
2023-08-29,Speedster Elite,9900,7,69300
2023-08-30,Commuter Swift,495,28,13860
2023-08-30,Urban Rider,350,31,10850
2023-08-30,City Cruiser,400,77,30800
2023-08-30,Mountain Trail Pro,1250,14,17500
2023-08-30,Gravel Explorer,2200,22,48400
2023-08-30,Roadster GT,2900,13,37700
2023-08-30,Carbon Storm,5000,6,30000
2023-08-30,Titanium Falcon,7500,5,37500
2023-08-30,Speedster Elite,9900,8,79200
2023-08-31,Commuter Swift,495,34,16830
2023-08-31,Urban Rider,350,30,10500
2023-08-31,City Cruiser,400,75,30000
2023-08-31,Mountain Trail Pro,1250,15,18750
2023-08-31,Gravel Explorer,2200,25,55000
2023-08-31,Roadster GT,2900,14,40600
2023-08-31,Carbon Storm,5000,5,25000
2023-08-31,Titanium Falcon,7500,7,52500
2023-08-31,Speedster Elite,9900,8,79200
2023-09-01,Commuter Swift,495,37,18315
2023-09-01,Urban Rider,350,30,10500
2023-09-01,City Cruiser,400,78,31200
2023-09-01,Mountain Trail Pro,1250,15,18750
2023-09-01,Gravel Explorer,2200,23,50600
2023-09-01,Roadster GT,2900,16,46400
2023-09-01,Carbon Storm,5000,7,35000
2023-09-01,Titanium Falcon,7500,6,45000
2023-09-01,Speedster Elite,9900,8,79200
2023-09-02,Commuter Swift,495,32,15840
2023-09-02,Urban Rider,350,24,8400
2023-09-02,City Cruiser,400,73,29200
2023-09-02,Mountain Trail Pro,1250,16,20000
2023-09-02,Gravel Explorer,2200,22,48400
2023-09-02,Roadster GT,2900,15,43500
2023-09-02,Carbon Storm,5000,7,35000
2023-09-02,Titanium Falcon,7500,6,45000
2023-09-02,Speedster Elite,9900,10,99000
2023-09-03,Commuter Swift,495,28,13860
2023-09-03,Urban Rider,350,30,10500
2023-09-03,City Cruiser,400,79,31600
2023-09-03,Mountain Trail Pro,1250,13,16250
2023-09-03,Gravel Explorer,2200,25,55000
2023-09-03,Roadster GT,2900,14,40600
2023-09-03,Carbon Storm,5000,5,25000
2023-09-03,Titanium Falcon,7500,5,37500
2023-09-03,Speedster Elite,9900,8,79200
2023-09-04,Commuter Swift,495,31,15345
2023-09-04,Urban Rider,350,32,11200
2023-09-04,City Cruiser,400,72,28800
2023-09-04,Mountain Trail Pro,1250,18,22500
2023-09-04,Gravel Explorer,2200,22,48400
2023-09-04,Roadster GT,2900,12,34800
2023-09-04,Carbon Storm,5000,6,30000
2023-09-04,Titanium Falcon,7500,7,52500
2023-09-04,Speedster Elite,9900,9,89100
2023-09-05,Commuter Swift,495,34,16830
2023-09-05,Urban Rider,350,26,9100
2023-09-05,City Cruiser,400,80,32000
2023-09-05,Mountain Trail Pro,1250,16,20000
2023-09-05,Gravel Explorer,2200,23,50600
2023-09-05,Roadster GT,2900,17,49300
2023-09-05,Carbon Storm,5000,6,30000
2023-09-05,Titanium Falcon,7500,5,37500
2023-09-05,Speedster Elite,9900,9,89100
2023-09-06,Commuter Swift,495,30,14850
2023-09-06,Urban Rider,350,32,11200
2023-09-06,City Cruiser,400,77,30800
2023-09-06,Mountain Trail Pro,1250,15,18750
2023-09-06,Gravel Explorer,2200,26,57200
2023-09-06,Roadster GT,2900,13,37700
2023-09-06,Carbon Storm,5000,6,30000
2023-09-06,Titanium Falcon,7500,5,37500
2023-09-06,Speedster Elite,9900,8,79200
2023-09-07,Commuter Swift,495,29,14355
2023-09-07,Urban Rider,350,24,8400
2023-09-07,City Cruiser,400,74,29600
2023-09-07,Mountain Trail Pro,1250,15,18750
2023-09-07,Gravel Explorer,2200,26,57200
2023-09-07,Roadster GT,2900,14,40600
2023-09-07,Carbon Storm,5000,6,30000
2023-09-07,Titanium Falcon,7500,6,45000
2023-09-07,Speedster Elite,9900,10,99000
2023-09-08,Commuter Swift,495,35,17325
2023-09-08,Urban Rider,350,25,8750
2023-09-08,City Cruiser,400,80,32000
2023-09-08,Mountain Trail Pro,1250,14,17500
2023-09-08,Gravel Explorer,2200,23,50600
2023-09-08,Roadster GT,2900,12,34800
2023-09-08,Carbon Storm,5000,7,35000
2023-09-08,Titanium Falcon,7500,6,45000
2023-09-08,Speedster Elite,9900,8,79200
2023-09-09,Commuter Swift,495,31,15345
2023-09-09,Urban Rider,350,27,9450
2023-09-09,City Cruiser,400,80,32000
2023-09-09,Mountain Trail Pro,1250,17,21250
2023-09-09,Gravel Explorer,2200,23,50600
2023-09-09,Roadster GT,2900,12,34800
2023-09-09,Carbon Storm,5000,6,30000
2023-09-09,Titanium Falcon,7500,5,37500
2023-09-09,Speedster Elite,9900,8,79200
2023-09-10,Commuter Swift,495,31,15345
2023-09-10,Urban Rider,350,29,10150
2023-09-10,City Cruiser,400,74,29600
2023-09-10,Mountain Trail Pro,1250,18,22500
2023-09-10,Gravel Explorer,2200,21,46200
2023-09-10,Roadster GT,2900,15,43500
2023-09-10,Carbon Storm,5000,6,30000
2023-09-10,Titanium Falcon,7500,6,45000
2023-09-10,Speedster Elite,9900,9,89100
2023-09-11,Commuter Swift,495,35,17325
2023-09-11,Urban Rider,350,23,8050
2023-09-11,City Cruiser,400,75,30000
2023-09-11,Mountain Trail Pro,1250,16,20000
2023-09-11,Gravel Explorer,2200,25,55000
2023-09-11,Roadster GT,2900,13,37700
2023-09-11,Carbon Storm,5000,7,35000
2023-09-11,Titanium Falcon,7500,6,45000
2023-09-11,Speedster Elite,9900,8,79200
2023-09-12,Commuter Swift,495,33,16335
2023-09-12,Urban Rider,350,31,10850
2023-09-12,City Cruiser,400,82,32800
2023-09-12,Mountain Trail Pro,1250,13,16250
2023-09-12,Gravel Explorer,2200,23,50600
2023-09-12,Roadster GT,2900,17,49300
2023-09-12,Carbon Storm,5000,5,25000
2023-09-12,Titanium Falcon,7500,5,37500
2023-09-12,Speedster Elite,9900,10,99000
2023-09-13,Commuter Swift,495,35,17325
2023-09-13,Urban Rider,350,29,10150
2023-09-13,City Cruiser,400,83,33200
2023-09-13,Mountain Trail Pro,1250,18,22500
2023-09-13,Gravel Explorer,2200,25,55000
2023-09-13,Roadster GT,2900,16,46400
2023-09-13,Carbon Storm,5000,5,25000
2023-09-13,Titanium Falcon,7500,5,37500
2023-09-13,Speedster Elite,9900,10,99000
2023-09-14,Commuter Swift,495,35,17325
2023-09-14,Urban Rider,350,31,10850
2023-09-14,City Cruiser,400,78,31200
2023-09-14,Mountain Trail Pro,1250,13,16250
2023-09-14,Gravel Explorer,2200,25,55000
2023-09-14,Roadster GT,2900,13,37700
2023-09-14,Carbon Storm,5000,7,35000
2023-09-14,Titanium Falcon,7500,5,37500
2023-09-14,Speedster Elite,9900,8,79200
2023-09-15,Commuter Swift,495,31,15345
2023-09-15,Urban Rider,350,28,9800
2023-09-15,City Cruiser,400,81,32400
2023-09-15,Mountain Trail Pro,1250,17,21250
2023-09-15,Gravel Explorer,2200,21,46200
2023-09-15,Roadster GT,2900,18,52200
2023-09-15,Carbon Storm,5000,7,35000
2023-09-15,Titanium Falcon,7500,6,45000
2023-09-15,Speedster Elite,9900,10,99000
2023-09-16,Commuter Swift,495,33,16335
2023-09-16,Urban Rider,350,28,9800
2023-09-16,City Cruiser,400,84,33600
2023-09-16,Mountain Trail Pro,1250,13,16250
2023-09-16,Gravel Explorer,2200,26,57200
2023-09-16,Roadster GT,2900,17,49300
2023-09-16,Carbon Storm,5000,5,25000
2023-09-16,Titanium Falcon,7500,6,45000
2023-09-16,Speedster Elite,9900,8,79200
2023-09-17,Commuter Swift,495,36,17820
2023-09-17,Urban Rider,350,28,9800
2023-09-17,City Cruiser,400,81,32400
2023-09-17,Mountain Trail Pro,1250,18,22500
2023-09-17,Gravel Explorer,2200,25,55000
2023-09-17,Roadster GT,2900,18,52200
2023-09-17,Carbon Storm,5000,6,30000
2023-09-17,Titanium Falcon,7500,7,52500
2023-09-17,Speedster Elite,9900,10,99000
2023-09-18,Commuter Swift,495,29,14355
2023-09-18,Urban Rider,350,30,10500
2023-09-18,City Cruiser,400,79,31600
2023-09-18,Mountain Trail Pro,1250,13,16250
2023-09-18,Gravel Explorer,2200,22,48400
2023-09-18,Roadster GT,2900,15,43500
2023-09-18,Carbon Storm,5000,7,35000
2023-09-18,Titanium Falcon,7500,6,45000
2023-09-18,Speedster Elite,9900,8,79200
2023-09-19,Commuter Swift,495,38,18810
2023-09-19,Urban Rider,350,24,8400
2023-09-19,City Cruiser,400,80,32000
2023-09-19,Mountain Trail Pro,1250,16,20000
2023-09-19,Gravel Explorer,2200,24,52800
2023-09-19,Roadster GT,2900,16,46400
2023-09-19,Carbon Storm,5000,6,30000
2023-09-19,Titanium Falcon,7500,5,37500
2023-09-19,Speedster Elite,9900,8,79200
2023-09-20,Commuter Swift,495,32,15840
2023-09-20,Urban Rider,350,33,11550
2023-09-20,City Cruiser,400,85,34000
2023-09-20,Mountain Trail Pro,1250,16,20000
2023-09-20,Gravel Explorer,2200,26,57200
2023-09-20,Roadster GT,2900,15,43500
2023-09-20,Carbon Storm,5000,7,35000
2023-09-20,Titanium Falcon,7500,6,45000
2023-09-20,Speedster Elite,9900,9,89100
2023-09-21,Commuter Swift,495,33,16335
2023-09-21,Urban Rider,350,24,8400
2023-09-21,City Cruiser,400,82,32800
2023-09-21,Mountain Trail Pro,1250,16,20000
2023-09-21,Gravel Explorer,2200,22,48400
2023-09-21,Roadster GT,2900,18,52200
2023-09-21,Carbon Storm,5000,5,25000
2023-09-21,Titanium Falcon,7500,6,45000
2023-09-21,Speedster Elite,9900,8,79200
2023-09-22,Commuter Swift,495,34,16830
2023-09-22,Urban Rider,350,26,9100
2023-09-22,City Cruiser,400,83,33200
2023-09-22,Mountain Trail Pro,1250,18,22500
2023-09-22,Gravel Explorer,2200,24,52800
2023-09-22,Roadster GT,2900,17,49300
2023-09-22,Carbon Storm,5000,7,35000
2023-09-22,Titanium Falcon,7500,5,37500
2023-09-22,Speedster Elite,9900,8,79200
2023-09-23,Commuter Swift,495,31,15345
2023-09-23,Urban Rider,350,25,8750
2023-09-23,City Cruiser,400,77,30800
2023-09-23,Mountain Trail Pro,1250,15,18750
2023-09-23,Gravel Explorer,2200,26,57200
2023-09-23,Roadster GT,2900,17,49300
2023-09-23,Carbon Storm,5000,6,30000
2023-09-23,Titanium Falcon,7500,6,45000
2023-09-23,Speedster Elite,9900,9,89100
2023-09-24,Commuter Swift,495,35,17325
2023-09-24,Urban Rider,350,29,10150
2023-09-24,City Cruiser,400,83,33200
2023-09-24,Mountain Trail Pro,1250,13,16250
2023-09-24,Gravel Explorer,2200,27,59400
2023-09-24,Roadster GT,2900,15,43500
2023-09-24,Carbon Storm,5000,6,30000
2023-09-24,Titanium Falcon,7500,6,45000
2023-09-24,Speedster Elite,9900,9,89100
2023-09-25,Commuter Swift,495,33,16335
2023-09-25,Urban Rider,350,25,8750
2023-09-25,City Cruiser,400,78,31200
2023-09-25,Mountain Trail Pro,1250,17,21250
2023-09-25,Gravel Explorer,2200,24,52800
2023-09-25,Roadster GT,2900,17,49300
2023-09-25,Carbon Storm,5000,7,35000
2023-09-25,Titanium Falcon,7500,6,45000
2023-09-25,Speedster Elite,9900,9,89100
2023-09-26,Commuter Swift,495,37,18315
2023-09-26,Urban Rider,350,29,10150
2023-09-26,City Cruiser,400,82,32800
2023-09-26,Mountain Trail Pro,1250,13,16250
2023-09-26,Gravel Explorer,2200,23,50600
2023-09-26,Roadster GT,2900,17,49300
2023-09-26,Carbon Storm,5000,7,35000
2023-09-26,Titanium Falcon,7500,7,52500
2023-09-26,Speedster Elite,9900,9,89100
2023-09-27,Commuter Swift,495,33,16335
2023-09-27,Urban Rider,350,24,8400
2023-09-27,City Cruiser,400,80,32000
2023-09-27,Mountain Trail Pro,1250,14,17500
2023-09-27,Gravel Explorer,2200,22,48400
2023-09-27,Roadster GT,2900,14,40600
2023-09-27,Carbon Storm,5000,7,35000
2023-09-27,Titanium Falcon,7500,6,45000
2023-09-27,Speedster Elite,9900,9,89100
